250802,57610,2639,6045,42008,1902,39234,1008,808,41000,3136,41000,41000
254136,55300,3587,4980,41650,1653,33202,650,400,41000,3136,41000,41000
272442,41152,3446,5735,42152,1132,31043,1150,150,41002,3136,41000,36000
167656,38993,1619,3932,23580,1177,26216,700,700,22880,1750,22880,22880
227813,47504,1174,4651,22502,1486,31012,1002,2,21500,1644,21500,18000
229043,50182,2209,5671,24091,1405,37812,91,91,24000,1836,24000,17000
176962,40462,4604,4349,21751,1219,28994,751,1,21000,1606,21000,21000
189305,49941,4529,4194,24528,1408,30405,2511,111,22017,1684,22017,22017
205964,37427,5030,2642,26101,1048,17617,559,559,25542,1953,25542,25542
270708,36956,2548,3321,22205,1095,22141,2205,205,20000,1530,20000,20000
209820,39849,2900,4034,23535,1149,26899,35,5,23500,1874,22500,15000
281147,46645,2578,3970,18440,2241,29273,124,124,18316,1401,18316,16213
280501,40050,1323,5483,40050,1360,30146,50,50,40000,3060,40000,40000
266417,51221,1061,5239,36421,1683,34930,421,421,36000,2754,36000,36000
351295,39054,1558,6228,39054,1845,32804,54,54,39000,2983,39000,39000
247098,61450,3187,8379,38225,1990,47571,225,225,38000,2907,38000,38000
272882,65200,4216,7218,35100,2061,43423,100,100,35000,2677,35000,32000
331196,70478,3621,9166,38478,2853,50380,478,253,38000,2907,38000,38000
185484,42339,3862,2228,42339,1339,14858,5,5,42334,3238,42334,42334
206181,51072,3777,4487,41036,1412,29914,36,36,41000,3136,41000,41000
195505,35508,4258,3638,39000,1689,24258,2000,2000,37000,2830,37000,37000
198176,57236,3218,5573,35847,1912,37157,847,47,35000,2677,35000,35000
214374,59242,3133,5900,35041,1915,38717,41,40,35000,2677,35000,35000
183234,51615,3306,6362,40800,2436,40365,800,100,40000,3060,40000,40000
186223,47006,3266,4070,28003,1507,29576,3,3,28000,2142,28000,28000
152676,49040,2643,4826,34596,1593,32174,96,96,34500,2639,34500,34500
240961,49014,3239,5056,33007,1465,33708,7,7,33000,2524,33000,33000
227842,65002,2907,7087,33162,2223,42957,162,162,33000,2524,33000,33000
207405,69390,2983,10278,26169,2022,54351,169,169,26000,1989,26000,26000
251682,72666,2252,9434,30333,1769,51339,333,333,30000,2295,30000,30000
183865,50060,3753,4369,28030,1633,29127,30,30,28000,2142,28000,28000
177864,44206,3767,3542,28621,2372,23619,3721,206,24900,1904,24900,24900
161004,45044,3282,4557,32522,2362,30382,2522,15,30000,2295,30000,30000
199515,71500,3528,10096,40750,2472,53703,750,750,40000,3060,40000,40000
122815,67424,4042,8436,30068,3500,47772,68,68,30000,2295,30000,15000
146645,83915,3919,11556,40995,3280,58916,1995,400,39000,2983,39000,17000
204547,45144,1486,6644,45144,1538,34292,144,144,45000,3442,45000,45000
172247,43640,1926,5228,43640,2046,29233,640,640,43000,3289,43000,43000
178850,45632,1946,6755,45632,1576,34689,632,432,45000,3442,45000,45000
103361,50004,3636,5649,50002,1458,37660,2,2,50000,6589,50000,50000
107263,55402,3792,4992,55201,2524,33281,201,100,55000,4207,55000,55000
179492,61162,4276,5262,60662,1713,35085,662,162,60000,4590,60000,60000
190794,53470,2137,5744,14235,1739,38160,235,235,14000,1071,14000,14000
153781,39225,1717,3960,14010,886,26402,3010,10,11000,841,11000,9000
150437,44681,1737,4331,18639,1199,28878,2639,1854,16000,1224,16000,16000
191502,56015,947,5884,34600,1864,38658,1100,50,33500,2562,33500,28500
188888,57600,1564,5248,30900,3212,34990,200,200,30700,2348,30700,29000
208296,51820,398,4748,33670,2505,34306,1070,150,32600,2493,32600,30000
184112,52300,3261,6151,33150,1663,39614,150,150,33000,2830,29000,25000
149185,54872,3463,9151,46258,2428,43245,58,58,46200,3626,45000,1200
140892,69098,3298,7578,37049,2689,46127,49,49,37000,2830,37000,37000
248926,60384,1902,6773,24842,2053,41833,542,42,24300,1858,24300,24300
261163,53789,1977,5539,24868,1846,36927,868,518,24000,1836,24000,18000
382990,60867,1164,5596,21359,2852,37307,1918,1918,19441,2711,3441,16000
213139,72813,2755,9724,18850,2490,52374,850,750,18000,1377,18000,18000
166450,65136,2659,7803,18351,2385,45511,1785,699,16566,1267,16566,15000
178991,60150,2773,8069,28075,3630,46461,8075,75,20000,1530,20000,20000
228451,73546,1265,11272,22790,2739,57900,290,40,22500,1721,22500,22500
219925,62404,1750,8608,31026,2419,48386,3026,1,28000,2142,28000,28000
154073,68525,1396,8988,23525,2400,51163,525,525,23000,1759,23000,23000
218827,35012,3340,3023,35006,937,20154,6,6,35000,2677,35000,35000
181933,41514,3553,3747,30844,777,27425,844,843,30000,2295,30000,30000
227578,34992,3063,3368,30870,990,22455,870,800,30000,2295,30000,30000
232421,32448,1258,4378,32448,1142,26198,6948,48,25500,1950,25500,25500
230027,44160,939,6420,37800,1433,33491,5800,1000,32000,2448,32000,32000
247839,27587,1988,2836,27587,1341,18907,87,4,27500,2103,27500,27500
349156,67929,3209,6555,33664,2234,42773,164,162,33500,2562,33500,28500
333731,66650,3134,7445,36325,2561,44233,325,100,36000,2754,36000,36000
400473,67684,2800,8787,21169,2657,50444,4167,15,17002,2830,37000,23000
219674,59200,3371,4954,29750,3324,36235,250,250,29500,2256,29500,29500
218336,58345,2888,5308,28195,1901,38020,195,150,28000,2142,28000,28000
262299,51424,2182,5263,29962,2706,35088,1962,212,28000,2142,28000,28000
124070,42302,2837,3845,30151,2141,25635,151,150,30000,2295,30000,30000
155959,39446,3899,3986,31446,1164,26578,779,629,30667,2346,30667,30667
46346,57148,3425,4714,25749,660,34639,749,512,25000,1912,25000,25000
165187,50570,4479,4505,35055,2720,33242,55,55,35000,2677,35000,35000
105052,41878,3435,4159,39904,2167,27730,904,674,39000,2983,39000,39000
170911,45615,4266,3894,34615,1615,25960,1615,1615,33000,2524,33000,33000
132149,62160,4313,6472,43397,3551,40758,17,17,43380,3318,43380,43380
96643,44985,4395,4917,36410,1876,32783,410,410,36000,2754,36000,36000
33410,55076,4357,6813,41490,2112,41977,490,450,41000,3136,41000,41000
144932,69500,42,8451,31106,4045,49545,106,10,31000,2371,31000,31000
166057,75035,1511,8320,36760,2880,48547,2760,1000,34000,2601,34000,34000
158641,67310,1775,8274,35506,2670,47193,506,506,35000,2677,35000,35000
143620,38135,1930,3358,25061,1890,22388,60,50,25001,1912,25000,25000
135971,32363,1768,3661,32363,1392,23639,1363,263,31000,2371,31000,31000
127218,26122,1409,2980,26122,1351,19872,122,50,26000,1989,26000,26000
199987,37200,912,3199,42000,1804,21330,5000,200,37000,2830,37000,35000
160405,36115,1470,3269,36115,2013,21799,1115,1115,35000,2677,35000,35000
187659,36738,1952,3332,36738,1143,22218,1738,138,35000,2677,35000,34000
117980,36016,2903,3208,36008,1721,21391,8,8,36000,2754,36000,30000
112101,32190,2717,2672,31870,758,17814,320,70,31550,2455,31000,30000
34924,31618,2508,3493,31618,1083,23038,118,100,31500,2409,31500,31500
164695,32064,3790,2657,32032,1445,17716,32,32,32000,2448,32000,32000
163261,34264,3119,4090,34264,1148,25171,4264,64,30000,2295,30000,30000
134022,32257,4099,3038,33326,1355,20257,5326,1158,28000,2142,28000,28000
150713,63662,3549,6111,34081,3636,39470,81,81,34000,2601,34000,34000
109605,64658,4368,7699,31129,3539,45141,129,129,31000,2371,31000,31000
151171,64449,3664,7654,33148,2771,44979,148,148,33000,2524,33000,33000
126737,38209,2909,3838,29174,1895,25591,1174,174,28000,2142,28000,28000
134721,45275,2610,4399,23031,2096,29327,31,31,23000,1759,23000,23000
64028,44800,2340,3611,22700,2075,26518,700,100,22000,1683,22000,22000
194709,36100,2444,5401,38600,1767,29850,2600,100,36000,2754,36000,36000
291321,37406,2358,3399,37406,2197,22666,2406,6,35000,2677,35000,35000
227414,40077,3251,3292,40077,1892,21953,77,77,40000,3060,40000,40000
166625,72422,4272,9382,40062,4290,51150,62,62,40000,3060,40000,40000
101542,75948,4397,11657,39425,4278,59277,425,425,39000,3060,40000,40000
143323,69772,4542,9683,45287,2920,52227,2287,2100,43000,3289,43000,43000
149650,63024,2613,5492,41021,3592,38976,21,3,41000,3136,41000,32000
67654,48788,1591,6274,48788,2866,32970,788,288,48000,3672,48000,48000
53856,62700,1193,6589,41700,3722,41176,1700,1500,40000,3060,40000,40000
309496,71536,4299,6650,38441,2887,43114,3441,404,35000,2677,35000,35000
287388,69152,4104,9138,37076,3845,51698,76,75,37000,2830,37000,37000
344759,59820,4501,6712,45720,3905,41617,3720,200,42000,3213,42000,2000
483600,89574,3519,14009,40332,4757,67677,332,323,40000,3060,40000,40000
423955,90802,1960,14288,49546,4871,68672,311,185,49235,3766,49235,49235
356179,73544,3270,11271,41767,3266,57898,26,26,41741,3193,41741,41741
504846,80448,5118,9415,32075,3716,52933,75,75,32000,2448,32000,32000
348692,74018,5080,7669,33614,3118,45035,3614,404,30000,2295,30000,25000
486549,65024,5316,7778,25354,2487,45424,354,354,25000,1912,25000,25000
179959,53612,4527,4048,53894,1318,26989,294,6,53600,4100,53600,53600
181958,54616,4498,4900,48808,1108,32670,808,808,48000,3672,48000,48000
173211,56870,3887,4428,56835,2036,29523,1835,35,55000,4207,55000,55000
189865,46020,3053,4483,8310,1111,29891,310,10,8000,612,8000,8000
101837,40635,2776,4370,4409,2447,29139,89,89,4320,330,4320,4320
103174,46351,2535,4521,16176,2161,30141,176,175,16000,1224,16000,16000
180133,60260,3870,6242,50160,1978,41655,160,100,50000,3825,50000,50000
201615,58234,4415,5322,58217,1774,35483,3217,17,55000,4207,55000,35000
207679,54063,3810,4439,50044,1502,32240,44,19,50000,3825,50000,50000
184799,80798,4550,12162,31950,3812,61081,1950,750,30000,2295,30000,30000
135981,79927,5230,9983,23639,3290,54961,1752,187,21887,1674,21887,21887
140777,65318,4202,7842,21068,2471,45652,1068,68,20000,1530,20000,20000
218637,48450,2734,6206,48450,2719,32725,450,400,48000,3672,48000,48000
216801,48377,2401,6191,48377,1634,32672,577,577,47800,3717,47000,47000
197310,45800,2203,6794,45800,2557,34826,800,400,45000,3442,45000,45000
198934,44145,5032,4138,44145,807,27590,145,45,44000,3366,44000,44000
227267,41104,4899,3926,41104,1309,26174,104,104,41000,3136,41000,41000
148422,42234,4553,4054,42117,1750,27028,117,17,42000,3213,42000,42000
211450,35375,1504,4203,37170,1503,25574,11170,100,26000,1989,26000,26000
