153772,63000,4476,6654,62500,2139,41408,500,400,62000,4656,62000,62000
150725,73050,3918,7749,55375,2683,46736,375,175,55000,4207,55000,55000
177755,64066,4394,6199,59011,1794,39783,1371,121,57640,4409,57640,57640
54343,72412,3614,8007,65057,2525,46242,57,57,65000,4699,65000,65000
84317,63101,4467,8774,61663,3518,48981,1663,868,60000,4590,60000,60000
93135,61065,2992,9134,61065,3244,43183,1065,865,60000,4590,60000,60000
168509,69618,3530,10332,65674,2277,54546,78,78,65596,4708,65596,30743
210781,67197,3354,9754,51084,2178,52479,84,84,51000,3901,51000,51000
198260,68652,4373,10101,58101,1940,53721,3101,500,55000,4207,55000,55000
131107,91050,2817,14348,55025,3027,70075,25,25,55000,4207,55000,55000
137225,78380,4059,10097,56241,2906,53707,1241,166,55000,4207,55000,55000
135026,67665,2149,11977,54115,4279,53338,855,411,53260,4074,53260,53260
143167,95550,3302,17158,65300,3255,78923,300,250,65000,4699,65000,65000
164472,97786,4049,17707,88186,4305,80884,184,184,88002,5033,88000,28000
71725,81442,4813,14687,81442,4039,62251,1442,1442,80000,4917,80000,70000
281775,78821,3639,12329,80576,2674,58193,576,500,80000,4917,80000,80000
276404,72800,3516,13237,72800,2104,57572,2500,2000,70300,4776,70300,68000
359333,75503,3830,10131,73862,3658,53826,1641,591,72221,4804,72221,72221
344654,79866,4108,9749,54034,2755,52461,34,34,54000,4131,54000,52000
373141,52303,3615,8552,52303,3077,41105,1303,1153,51000,3901,51000,51000
433270,70075,4215,8873,65650,2943,49333,1150,1000,64500,5406,52000,52000
246487,72560,2654,9411,45285,2687,51257,65,20,45220,3493,44770,44770
256960,69268,3491,8698,49378,4050,48709,945,246,48433,3705,48433,48433
237488,75846,2538,9057,50423,4708,51654,423,323,50000,3825,50000,40000
222673,86800,4684,12682,86800,2910,61120,1800,1200,85000,4989,85000,85000
147686,94508,5483,16902,92254,3772,78009,2254,2254,90000,5062,90000,90000
174465,85000,4927,15563,85000,3656,65077,3000,2000,82000,4946,82000,82000
228973,89885,4771,12022,89400,3281,60579,400,400,89000,5047,89000,89000
250398,86328,5428,11215,86615,2765,57697,1615,1615,85000,4989,85000,85000
359997,99288,5021,16213,91300,3308,75548,1300,2000,90000,5062,90000,90000
201442,67400,4541,5619,66200,2010,37463,1200,1000,65000,4699,65000,65000
239915,64696,4975,6335,64198,3830,40270,198,248,64000,4685,64000,64000
195197,59561,4179,8926,59561,2301,42442,61,61,59500,4551,59500,59500
127028,65900,3035,11570,65900,3029,51883,900,700,65000,4699,65000,65000
198890,66574,3644,9605,64287,2618,51947,287,275,64000,4685,64000,64000
157483,66200,3486,8033,60750,2592,46334,750,450,60000,4590,60000,60000
211831,74124,4116,7692,74112,2454,45117,112,12,74000,4830,74000,74000
210631,65800,3924,8972,65800,2485,46206,800,450,65000,4699,65000,65000
233489,81048,3923,10017,69167,2671,53419,241,217,68926,4756,68926,68926
183554,77090,3665,15181,77090,3756,63843,2090,2000,75000,4844,75000,75000
161345,81500,4117,12177,77500,4006,61135,2500,2500,75000,4844,75000,75000
159256,79530,4191,15832,79530,3547,65942,1680,350,77850,4886,77850,77850
231277,95174,5355,14594,48337,3769,69765,337,337,48000,3672,48000,48000
207733,81598,5682,13731,53250,5319,66683,1250,1250,52000,3978,52000,52000
168184,99104,5864,18031,51708,4436,82041,1708,1685,50000,3825,50000,50000
129747,94084,3686,12288,90292,5726,61531,292,242,90000,5062,90000,90000
55308,95250,4512,15297,84625,6325,72276,625,500,84000,4975,84000,84000
38795,91203,2788,18943,91203,7714,75980,618,618,90585,5070,90585,90585
119563,99618,3682,18157,65311,6193,82491,428,404,64883,4698,64883,64883
102799,97200,3908,15053,61850,5122,71406,850,750,61000,4641,61000,61000
116671,94275,2973,16845,68275,5757,77804,2600,2000,65675,4715,65250,65000
145117,59940,4091,6203,55220,3376,41217,220,200,55000,4207,55000,55000
56711,62060,3679,8525,51040,3641,48092,1040,520,50000,3825,50000,50000
71033,69621,4208,6903,57408,3182,42298,808,808,56600,4329,56600,50000
346570,68800,2736,10752,68800,4611,48963,800,300,68000,4743,68000,68000
367201,75800,3235,13298,75800,5262,57768,800,500,75000,4844,75000,75000
274713,69486,3902,12398,71050,5573,54840,1050,800,70000,4772,70000,70000
352504,91140,4730,16075,94753,4902,75054,14753,563,80000,4917,80000,80000
392212,95398,4971,13958,76300,5749,67496,4300,1000,72000,4801,72000,72000
244061,96098,4967,13784,94500,6303,68063,15500,500,79000,4902,79000,54000
346093,86607,5612,14961,64113,4481,71077,113,113,64000,4685,64000,64000
257371,86438,4353,14920,60101,5359,70929,1237,337,58864,4503,58864,58864
296648,82088,4662,10939,60864,4684,56712,424,404,60440,4620,60400,60000
161698,78385,5244,10099,71385,3588,53711,1385,485,70000,4772,70000,70000
164716,79425,4316,11825,71625,3965,59877,1625,1615,70000,4772,70000,70000
171194,75767,4706,10927,73560,4702,56668,1089,656,72471,4808,72471,72471
172509,71119,2569,11237,60599,4827,50696,599,500,60000,4590,60000,60000
159450,72614,2692,9423,59811,3813,51298,843,843,58968,4511,58968,58968
136917,69953,2356,10994,69953,4678,49825,4953,1153,65000,4699,65000,65000
202026,63440,3246,9631,58653,4113,44958,1153,1153,57500,4398,57500,57500
